chr	start	end	count
Pf3D7_03_v3	492001	493001	420
Pf3D7_03_v3	495001	496001	503
Pf3D7_03_v3	498001	499001	404
Pf3D7_03_v3	501001	502001	182
Pf3D7_03_v3	504001	505001	149
Pf3D7_03_v3	507001	508001	71
Pf3D7_03_v3	510001	511001	193
Pf3D7_03_v3	513001	514001	235
Pf3D7_03_v3	516001	517001	527
Pf3D7_03_v3	519001	520001	360
Pf3D7_03_v3	522001	523001	114
Pf3D7_03_v3	525001	526001	80
Pf3D7_03_v3	528001	529001	80
Pf3D7_03_v3	531001	532001	138
Pf3D7_03_v3	534001	535001	72
Pf3D7_03_v3	537001	538001	193
Pf3D7_03_v3	540001	541001	288
Pf3D7_03_v3	543001	544001	440
Pf3D7_03_v3	546001	547001	561
Pf3D7_03_v3	549001	550001	439
Pf3D7_03_v3	552001	553001	603
Pf3D7_03_v3	555001	556001	563
Pf3D7_03_v3	558001	559001	249
Pf3D7_03_v3	561001	562001	647
Pf3D7_03_v3	564001	565001	2558
Pf3D7_03_v3	567001	568001	1551
Pf3D7_03_v3	570001	571001	766
Pf3D7_03_v3	573001	574001	663
Pf3D7_03_v3	576001	577001	903
Pf3D7_03_v3	579001	580001	496
Pf3D7_03_v3	582001	583001	345
Pf3D7_03_v3	585001	586001	656
Pf3D7_03_v3	588001	589001	1272
Pf3D7_03_v3	591001	592001	1364
Pf3D7_03_v3	594001	595001	190
Pf3D7_03_v3	597001	598001	33
Pf3D7_03_v3	600001	601001	18
Pf3D7_03_v3	603001	604001	45
Pf3D7_03_v3	606001	607001	133
Pf3D7_03_v3	609001	610001	531
Pf3D7_03_v3	612001	613001	767
Pf3D7_03_v3	615001	616001	178
Pf3D7_03_v3	618001	619001	58
Pf3D7_03_v3	621001	622001	14
Pf3D7_03_v3	624001	625001	42
Pf3D7_03_v3	627001	628001	299
Pf3D7_03_v3	630001	631001	1025
Pf3D7_03_v3	633001	634001	837
Pf3D7_03_v3	636001	637001	210
Pf3D7_03_v3	639001	640001	364
Pf3D7_03_v3	642001	643001	728
Pf3D7_03_v3	645001	646001	237
Pf3D7_03_v3	648001	649001	208
Pf3D7_03_v3	651001	652001	803
Pf3D7_03_v3	654001	655001	1033
Pf3D7_03_v3	657001	658001	988
Pf3D7_03_v3	660001	661001	358
Pf3D7_03_v3	663001	664001	347
Pf3D7_03_v3	666001	667001	257
Pf3D7_03_v3	669001	670001	262
Pf3D7_03_v3	672001	673001	582
Pf3D7_03_v3	675001	676001	168
Pf3D7_03_v3	678001	679001	153
Pf3D7_03_v3	681001	682001	579
Pf3D7_03_v3	684001	685001	147
Pf3D7_03_v3	687001	688001	135
Pf3D7_03_v3	690001	691001	435
Pf3D7_03_v3	693001	694001	542
Pf3D7_03_v3	696001	697001	535
Pf3D7_03_v3	699001	700001	474
Pf3D7_03_v3	702001	703001	728
Pf3D7_03_v3	705001	706001	386
Pf3D7_03_v3	708001	709001	547
Pf3D7_03_v3	711001	712001	400
Pf3D7_03_v3	714001	715001	1137
Pf3D7_03_v3	717001	718001	697
Pf3D7_03_v3	720001	721001	712
Pf3D7_03_v3	723001	724001	265
Pf3D7_03_v3	726001	727001	112
Pf3D7_03_v3	729001	730001	133
Pf3D7_03_v3	732001	733001	197
Pf3D7_03_v3	735001	736001	394
Pf3D7_03_v3	738001	739001	252
Pf3D7_03_v3	741001	742001	91
Pf3D7_03_v3	744001	745001	53
Pf3D7_03_v3	747001	748001	87
Pf3D7_03_v3	750001	751001	57
Pf3D7_03_v3	753001	754001	99
Pf3D7_03_v3	756001	757001	548
Pf3D7_03_v3	759001	760001	1010
Pf3D7_03_v3	762001	763001	494
Pf3D7_03_v3	765001	766001	328
Pf3D7_03_v3	768001	769001	166
Pf3D7_03_v3	771001	772001	265
Pf3D7_03_v3	774001	775001	664
Pf3D7_03_v3	777001	778001	1430
Pf3D7_03_v3	780001	781001	1106
Pf3D7_03_v3	783001	784001	673
Pf3D7_03_v3	786001	787001	642
Pf3D7_03_v3	789001	790001	286
Pf3D7_03_v3	792001	793001	486
Pf3D7_03_v3	795001	796001	303
Pf3D7_03_v3	798001	799001	375
Pf3D7_03_v3	801001	802001	359
Pf3D7_03_v3	804001	805001	250
Pf3D7_03_v3	807001	808001	391
Pf3D7_03_v3	810001	811001	255
Pf3D7_03_v3	813001	814001	410
Pf3D7_03_v3	816001	817001	299
Pf3D7_03_v3	819001	820001	427
Pf3D7_03_v3	822001	823001	162
Pf3D7_03_v3	825001	826001	485
Pf3D7_03_v3	828001	829001	561
Pf3D7_03_v3	831001	832001	392
Pf3D7_03_v3	834001	835001	610
Pf3D7_03_v3	837001	838001	537
Pf3D7_03_v3	840001	841001	230
Pf3D7_03_v3	843001	844001	107
Pf3D7_03_v3	846001	847001	84
Pf3D7_03_v3	849001	850001	112
Pf3D7_03_v3	852001	853001	59
Pf3D7_03_v3	855001	856001	37
Pf3D7_03_v3	858001	859001	42
Pf3D7_03_v3	861001	862001	88
Pf3D7_03_v3	864001	865001	467
Pf3D7_03_v3	867001	868001	1300
Pf3D7_03_v3	870001	871001	1889
Pf3D7_03_v3	873001	874001	555
Pf3D7_03_v3	876001	877001	120
Pf3D7_03_v3	879001	880001	1635
Pf3D7_03_v3	882001	883001	5498
Pf3D7_03_v3	885001	886001	5080
Pf3D7_03_v3	888001	889001	1760
Pf3D7_03_v3	891001	892001	3819
Pf3D7_03_v3	894001	895001	3268
Pf3D7_03_v3	897001	898001	733
Pf3D7_03_v3	900001	901001	740
Pf3D7_03_v3	903001	904001	525
Pf3D7_03_v3	906001	907001	421
Pf3D7_03_v3	909001	910001	727
Pf3D7_03_v3	912001	913001	556
Pf3D7_03_v3	915001	916001	1227
Pf3D7_03_v3	918001	919001	1608
Pf3D7_03_v3	921001	922001	1060
Pf3D7_03_v3	924001	925001	373
Pf3D7_03_v3	927001	928001	1397
Pf3D7_03_v3	930001	931001	1056
Pf3D7_03_v3	933001	934001	1574
Pf3D7_03_v3	936001	937001	427
Pf3D7_03_v3	939001	940001	860
Pf3D7_03_v3	942001	943001	755
Pf3D7_03_v3	945001	946001	1024
Pf3D7_03_v3	948001	949001	1461
Pf3D7_03_v3	951001	952001	1959
Pf3D7_03_v3	954001	955001	2665
Pf3D7_03_v3	957001	958001	2686
Pf3D7_03_v3	960001	961001	1475
Pf3D7_03_v3	963001	964001	561
Pf3D7_03_v3	966001	967001	86
Pf3D7_03_v3	969001	970001	109
Pf3D7_03_v3	972001	973001	187
Pf3D7_03_v3	975001	976001	775
Pf3D7_03_v3	978001	979001	761
Pf3D7_03_v3	981001	982001	522
Pf3D7_03_v3	984001	985001	159
Pf3D7_03_v3	987001	988001	68
Pf3D7_03_v3	990001	991001	331
Pf3D7_03_v3	993001	994001	935
Pf3D7_03_v3	996001	997001	540
Pf3D7_03_v3	999001	1000001	1198
Pf3D7_03_v3	1002001	1003001	3544
Pf3D7_03_v3	1005001	1006001	646
Pf3D7_03_v3	1008001	1009001	132
Pf3D7_03_v3	1011001	1012001	155
Pf3D7_03_v3	1014001	1015001	87
Pf3D7_03_v3	1017001	1018001	51
Pf3D7_03_v3	1020001	1021001	42
Pf3D7_03_v3	1023001	1024001	24
Pf3D7_03_v3	1026001	1027001	47
Pf3D7_03_v3	1029001	1030001	25
Pf3D7_03_v3	1032001	1033001	95
Pf3D7_03_v3	1035001	1036001	6
Pf3D7_03_v3	1038001	1039001	0
Pf3D7_03_v3	1041001	1042001	3
Pf3D7_03_v3	1044001	1045001	1
Pf3D7_03_v3	1047001	1048001	0
Pf3D7_03_v3	1050001	1051001	0
Pf3D7_03_v3	1053001	1054001	0
Pf3D7_03_v3	1056001	1057001	4
Pf3D7_03_v3	1059001	1060001	1
Pf3D7_03_v3	1062001	1063001	2
Pf3D7_03_v3	1065001	1066001	0
Pf3D7_03_v3	1067971	1068971	0
Pf3D7_04_v3	1	1001	0
Pf3D7_04_v3	3001	4001	2
Pf3D7_04_v3	6001	7001	1
Pf3D7_04_v3	9001	10001	1
Pf3D7_04_v3	12001	13001	1
Pf3D7_04_v3	15001	16001	0
Pf3D7_04_v3	18001	19001	0
Pf3D7_04_v3	21001	22001	0
Pf3D7_04_v3	24001	25001	0
Pf3D7_04_v3	27001	28001	0
Pf3D7_04_v3	30001	31001	4
Pf3D7_04_v3	33001	34001	0
Pf3D7_04_v3	36001	37001	6
Pf3D7_04_v3	39001	40001	73
Pf3D7_04_v3	42001	43001	100
Pf3D7_04_v3	45001	46001	34
Pf3D7_04_v3	48001	49001	68
Pf3D7_04_v3	51001	52001	5
Pf3D7_04_v3	54001	55001	0
Pf3D7_04_v3	57001	58001	1
Pf3D7_04_v3	60001	61001	18
Pf3D7_04_v3	63001	64001	37
Pf3D7_04_v3	66001	67001	31
Pf3D7_04_v3	69001	70001	25
Pf3D7_04_v3	72001	73001	36
Pf3D7_04_v3	75001	76001	83
Pf3D7_04_v3	78001	79001	36
Pf3D7_04_v3	81001	82001	53
Pf3D7_04_v3	84001	85001	13
Pf3D7_04_v3	87001	88001	17
Pf3D7_04_v3	90001	91001	166
Pf3D7_04_v3	93001	94001	158
Pf3D7_04_v3	96001	97001	222
Pf3D7_04_v3	99001	100001	266
Pf3D7_04_v3	102001	103001	309
Pf3D7_04_v3	105001	106001	104
Pf3D7_04_v3	108001	109001	42
Pf3D7_04_v3	111001	112001	156
Pf3D7_04_v3	114001	115001	147
Pf3D7_04_v3	117001	118001	314
Pf3D7_04_v3	120001	121001	173
Pf3D7_04_v3	123001	124001	149
Pf3D7_04_v3	126001	127001	142
Pf3D7_04_v3	129001	130001	58
Pf3D7_04_v3	132001	133001	51
Pf3D7_04_v3	135001	136001	103
Pf3D7_04_v3	138001	139001	117
Pf3D7_04_v3	141001	142001	289
Pf3D7_04_v3	144001	145001	189
Pf3D7_04_v3	147001	148001	361
Pf3D7_04_v3	150001	151001	242
Pf3D7_04_v3	153001	154001	273
Pf3D7_04_v3	156001	157001	98
Pf3D7_04_v3	159001	160001	95
Pf3D7_04_v3	162001	163001	84
Pf3D7_04_v3	165001	166001	114
Pf3D7_04_v3	168001	169001	84
Pf3D7_04_v3	171001	172001	35
Pf3D7_04_v3	174001	175001	62
Pf3D7_04_v3	177001	178001	73
Pf3D7_04_v3	180001	181001	90
Pf3D7_04_v3	183001	184001	181
Pf3D7_04_v3	186001	187001	853
Pf3D7_04_v3	189001	190001	1392
Pf3D7_04_v3	192001	193001	1136
Pf3D7_04_v3	195001	196001	1376
Pf3D7_04_v3	198001	199001	951
Pf3D7_04_v3	201001	202001	933
Pf3D7_04_v3	204001	205001	510
Pf3D7_04_v3	207001	208001	564
Pf3D7_04_v3	210001	211001	727
Pf3D7_04_v3	213001	214001	1509
Pf3D7_04_v3	216001	217001	537
Pf3D7_04_v3	219001	220001	215
Pf3D7_04_v3	222001	223001	450
Pf3D7_04_v3	225001	226001	949
Pf3D7_04_v3	228001	229001	2461
Pf3D7_04_v3	231001	232001	2504
Pf3D7_04_v3	234001	235001	438
Pf3D7_04_v3	237001	238001	266
Pf3D7_04_v3	240001	241001	194
Pf3D7_04_v3	243001	244001	167
Pf3D7_04_v3	246001	247001	121
Pf3D7_04_v3	249001	250001	608
Pf3D7_04_v3	252001	253001	2130
Pf3D7_04_v3	255001	256001	3712
Pf3D7_04_v3	258001	259001	5258
Pf3D7_04_v3	261001	262001	6709
Pf3D7_04_v3	264001	265001	3094
Pf3D7_04_v3	267001	268001	943
Pf3D7_04_v3	270001	271001	419
Pf3D7_04_v3	273001	274001	327
Pf3D7_04_v3	276001	277001	209
Pf3D7_04_v3	279001	280001	84
Pf3D7_04_v3	282001	283001	170
Pf3D7_04_v3	285001	286001	136
Pf3D7_04_v3	288001	289001	106
Pf3D7_04_v3	291001	292001	47
Pf3D7_04_v3	294001	295001	68
Pf3D7_04_v3	297001	298001	34
Pf3D7_04_v3	300001	301001	27
Pf3D7_04_v3	303001	304001	86
Pf3D7_04_v3	306001	307001	645
Pf3D7_04_v3	309001	310001	1223
Pf3D7_04_v3	312001	313001	782
Pf3D7_04_v3	315001	316001	292
Pf3D7_04_v3	318001	319001	521
Pf3D7_04_v3	321001	322001	194
Pf3D7_04_v3	324001	325001	258
Pf3D7_04_v3	327001	328001	94
Pf3D7_04_v3	330001	331001	71
Pf3D7_04_v3	333001	334001	95
Pf3D7_04_v3	336001	337001	70
Pf3D7_04_v3	339001	340001	29
Pf3D7_04_v3	342001	343001	35
Pf3D7_04_v3	345001	346001	188
Pf3D7_04_v3	348001	349001	231
Pf3D7_04_v3	351001	352001	545
Pf3D7_04_v3	354001	355001	481
Pf3D7_04_v3	357001	358001	345
Pf3D7_04_v3	360001	361001	332
Pf3D7_04_v3	363001	364001	712
Pf3D7_04_v3	366001	367001	981
Pf3D7_04_v3	369001	370001	1152
Pf3D7_04_v3	372001	373001	1165
Pf3D7_04_v3	375001	376001	1941
Pf3D7_04_v3	378001	379001	3159
Pf3D7_04_v3	381001	382001	1437
Pf3D7_04_v3	384001	385001	289
Pf3D7_04_v3	387001	388001	232
Pf3D7_04_v3	390001	391001	559
Pf3D7_04_v3	393001	394001	1386
Pf3D7_04_v3	396001	397001	474
Pf3D7_04_v3	399001	400001	388
Pf3D7_04_v3	402001	403001	661
Pf3D7_04_v3	405001	406001	1741
Pf3D7_04_v3	408001	409001	897
Pf3D7_04_v3	411001	412001	335
Pf3D7_04_v3	414001	415001	44
Pf3D7_04_v3	417001	418001	43
Pf3D7_04_v3	420001	421001	95
Pf3D7_04_v3	423001	424001	231
Pf3D7_04_v3	426001	427001	336
Pf3D7_04_v3	429001	430001	862
Pf3D7_04_v3	432001	433001	1300
Pf3D7_04_v3	435001	436001	891
Pf3D7_04_v3	438001	439001	286
Pf3D7_04_v3	441001	442001	133
Pf3D7_04_v3	444001	445001	218
Pf3D7_04_v3	447001	448001	126
Pf3D7_04_v3	450001	451001	580
Pf3D7_04_v3	453001	454001	495
Pf3D7_04_v3	456001	457001	681
Pf3D7_04_v3	459001	460001	182
Pf3D7_04_v3	462001	463001	366
Pf3D7_04_v3	465001	466001	169
Pf3D7_04_v3	468001	469001	110
Pf3D7_04_v3	471001	472001	56
Pf3D7_04_v3	474001	475001	152
Pf3D7_04_v3	477001	478001	102
Pf3D7_04_v3	480001	481001	57
Pf3D7_04_v3	483001	484001	207
Pf3D7_04_v3	486001	487001	247
Pf3D7_04_v3	489001	490001	897
Pf3D7_04_v3	492001	493001	931
Pf3D7_04_v3	495001	496001	473
Pf3D7_04_v3	498001	499001	323
Pf3D7_04_v3	501001	502001	730
Pf3D7_04_v3	504001	505001	1467
Pf3D7_04_v3	507001	508001	1044
Pf3D7_04_v3	510001	511001	712
Pf3D7_04_v3	513001	514001	996
Pf3D7_04_v3	516001	517001	1831
Pf3D7_04_v3	519001	520001	828
Pf3D7_04_v3	522001	523001	524
Pf3D7_04_v3	525001	526001	440
Pf3D7_04_v3	528001	529001	211
Pf3D7_04_v3	531001	532001	337
Pf3D7_04_v3	534001	535001	372
Pf3D7_04_v3	537001	538001	191
Pf3D7_04_v3	540001	541001	499
Pf3D7_04_v3	543001	544001	380
Pf3D7_04_v3	546001	547001	247
Pf3D7_04_v3	549001	550001	15
Pf3D7_04_v3	552001	553001	0
Pf3D7_04_v3	555001	556001	1
Pf3D7_04_v3	558001	559001	15
Pf3D7_04_v3	561001	562001	15
Pf3D7_04_v3	564001	565001	139
Pf3D7_04_v3	567001	568001	0
Pf3D7_04_v3	570001	571001	1
Pf3D7_04_v3	573001	574001	14
Pf3D7_04_v3	576001	577001	28
Pf3D7_04_v3	579001	580001	25
Pf3D7_04_v3	582001	583001	0
Pf3D7_04_v3	585001	586001	1
Pf3D7_04_v3	588001	589001	5
Pf3D7_04_v3	591001	592001	30
Pf3D7_04_v3	594001	595001	26
Pf3D7_04_v3	597001	598001	1
Pf3D7_04_v3	600001	601001	1
Pf3D7_04_v3	603001	604001	96
Pf3D7_04_v3	606001	607001	83
Pf3D7_04_v3	609001	610001	206
Pf3D7_04_v3	612001	613001	99
Pf3D7_04_v3	615001	616001	113
Pf3D7_04_v3	618001	619001	123
Pf3D7_04_v3	621001	622001	39
Pf3D7_04_v3	624001	625001	46
Pf3D7_04_v3	627001	628001	116
Pf3D7_04_v3	630001	631001	210
Pf3D7_04_v3	633001	634001	190
Pf3D7_04_v3	636001	637001	60
Pf3D7_04_v3	639001	640001	45
Pf3D7_04_v3	642001	643001	28
Pf3D7_04_v3	645001	646001	14
Pf3D7_04_v3	648001	649001	37
Pf3D7_04_v3	651001	652001	114
Pf3D7_04_v3	654001	655001	458
Pf3D7_04_v3	657001	658001	341
Pf3D7_04_v3	660001	661001	298
Pf3D7_04_v3	663001	664001	513
Pf3D7_04_v3	666001	667001	204
Pf3D7_04_v3	669001	670001	153
Pf3D7_04_v3	672001	673001	564
Pf3D7_04_v3	675001	676001	854
Pf3D7_04_v3	678001	679001	299
Pf3D7_04_v3	681001	682001	142
Pf3D7_04_v3	684001	685001	88
Pf3D7_04_v3	687001	688001	170
Pf3D7_04_v3	690001	691001	240
Pf3D7_04_v3	693001	694001	375
Pf3D7_04_v3	696001	697001	625
Pf3D7_04_v3	699001	700001	413
Pf3D7_04_v3	702001	703001	219
Pf3D7_04_v3	705001	706001	545
Pf3D7_04_v3	708001	709001	378
Pf3D7_04_v3	711001	712001	397
Pf3D7_04_v3	714001	715001	259
Pf3D7_04_v3	717001	718001	311
Pf3D7_04_v3	720001	721001	387
Pf3D7_04_v3	723001	724001	1231
Pf3D7_04_v3	726001	727001	954
Pf3D7_04_v3	729001	730001	865
Pf3D7_04_v3	732001	733001	355
Pf3D7_04_v3	735001	736001	470
Pf3D7_04_v3	738001	739001	251
Pf3D7_04_v3	741001	742001	108
Pf3D7_04_v3	744001	745001	153
Pf3D7_04_v3	747001	748001	314
Pf3D7_04_v3	750001	751001	212
Pf3D7_04_v3	753001	754001	497
Pf3D7_04_v3	756001	757001	293
Pf3D7_04_v3	759001	760001	370
Pf3D7_04_v3	762001	763001	640
Pf3D7_04_v3	765001	766001	763
Pf3D7_04_v3	768001	769001	1412
Pf3D7_04_v3	771001	772001	988
Pf3D7_04_v3	774001	775001	514
Pf3D7_04_v3	777001	778001	530
Pf3D7_04_v3	780001	781001	195
Pf3D7_04_v3	783001	784001	408
Pf3D7_04_v3	786001	787001	280
Pf3D7_04_v3	789001	790001	841
Pf3D7_04_v3	792001	793001	480
Pf3D7_04_v3	795001	796001	605
Pf3D7_04_v3	798001	799001	746
Pf3D7_04_v3	801001	802001	487
Pf3D7_04_v3	804001	805001	1022
Pf3D7_04_v3	807001	808001	1436
Pf3D7_04_v3	810001	811001	2501
Pf3D7_04_v3	813001	814001	2317
Pf3D7_04_v3	816001	817001	587
Pf3D7_04_v3	819001	820001	924
Pf3D7_04_v3	822001	823001	1611
Pf3D7_04_v3	825001	826001	437
Pf3D7_04_v3	828001	829001	162
Pf3D7_04_v3	831001	832001	80
Pf3D7_04_v3	834001	835001	39
Pf3D7_04_v3	837001	838001	97
Pf3D7_04_v3	840001	841001	188
Pf3D7_04_v3	843001	844001	205
Pf3D7_04_v3	846001	847001	144
Pf3D7_04_v3	849001	850001	214
Pf3D7_04_v3	852001	853001	313
Pf3D7_04_v3	855001	856001	509
Pf3D7_04_v3	858001	859001	369
Pf3D7_04_v3	861001	862001	819
Pf3D7_04_v3	864001	865001	573
Pf3D7_04_v3	867001	868001	344
Pf3D7_04_v3	870001	871001	267
Pf3D7_04_v3	873001	874001	418
Pf3D7_04_v3	876001	877001	1569
Pf3D7_04_v3	879001	880001	978
Pf3D7_04_v3	882001	883001	2095
Pf3D7_04_v3	885001	886001	1652
Pf3D7_04_v3	888001	889001	1082
Pf3D7_04_v3	891001	892001	929
Pf3D7_04_v3	894001	895001	719
Pf3D7_04_v3	897001	898001	1264
Pf3D7_04_v3	900001	901001	1249
Pf3D7_04_v3	903001	904001	636
Pf3D7_04_v3	906001	907001	233
Pf3D7_04_v3	909001	910001	158
Pf3D7_04_v3	912001	913001	431
Pf3D7_04_v3	915001	916001	549
Pf3D7_04_v3	918001	919001	449
Pf3D7_04_v3	921001	922001	1334
Pf3D7_04_v3	924001	925001	1100
Pf3D7_04_v3	927001	928001	1288
Pf3D7_04_v3	930001	931001	1213
Pf3D7_04_v3	933001	934001	473
Pf3D7_04_v3	936001	937001	819
Pf3D7_04_v3	939001	940001	53
Pf3D7_04_v3	942001	943001	0
Pf3D7_04_v3	945001	946001	5
Pf3D7_04_v3	948001	949001	32
Pf3D7_04_v3	951001	952001	1
Pf3D7_04_v3	954001	955001	0
Pf3D7_04_v3	957001	958001	6
Pf3D7_04_v3	960001	961001	34
Pf3D7_04_v3	963001	964001	1
Pf3D7_04_v3	966001	967001	4
Pf3D7_04_v3	969001	970001	49
Pf3D7_04_v3	972001	973001	138
Pf3D7_04_v3	975001	976001	0
Pf3D7_04_v3	978001	979001	2
Pf3D7_04_v3	981001	982001	38
Pf3D7_04_v3	984001	985001	44
Pf3D7_04_v3	987001	988001	105
Pf3D7_04_v3	990001	991001	252
Pf3D7_04_v3	993001	994001	303
Pf3D7_04_v3	996001	997001	193
Pf3D7_04_v3	999001	1000001	379
Pf3D7_04_v3	1002001	1003001	520
Pf3D7_04_v3	1005001	1006001	1215
Pf3D7_04_v3	1008001	1009001	1843
Pf3D7_04_v3	1011001	1012001	1478
Pf3D7_04_v3	1014001	1015001	1547
Pf3D7_04_v3	1017001	1018001	632
Pf3D7_04_v3	1020001	1021001	99
Pf3D7_04_v3	1023001	1024001	65
Pf3D7_04_v3	1026001	1027001	28
Pf3D7_04_v3	1029001	1030001	20
Pf3D7_04_v3	1032001	1033001	88
Pf3D7_04_v3	1035001	1036001	88
Pf3D7_04_v3	1038001	1039001	116
Pf3D7_04_v3	1041001	1042001	51
Pf3D7_04_v3	1044001	1045001	116
Pf3D7_04_v3	1047001	1048001	416
Pf3D7_04_v3	1050001	1051001	1647
Pf3D7_04_v3	1053001	1054001	1532
Pf3D7_04_v3	1056001	1057001	1001
Pf3D7_04_v3	1059001	1060001	794
Pf3D7_04_v3	1062001	1063001	556
Pf3D7_04_v3	1065001	1066001	406
Pf3D7_04_v3	1068001	1069001	105
Pf3D7_04_v3	1071001	1072001	66
Pf3D7_04_v3	1074001	1075001	84
Pf3D7_04_v3	1077001	1078001	331
Pf3D7_04_v3	1080001	1081001	506
Pf3D7_04_v3	1083001	1084001	807
Pf3D7_04_v3	1086001	1087001	469
Pf3D7_04_v3	1089001	1090001	429
Pf3D7_04_v3	1092001	1093001	151
Pf3D7_04_v3	1095001	1096001	26
Pf3D7_04_v3	1098001	1099001	29
Pf3D7_04_v3	1101001	1102001	11
Pf3D7_04_v3	1104001	1105001	17
Pf3D7_04_v3	1107001	1108001	147
Pf3D7_04_v3	1110001	1111001	89
Pf3D7_04_v3	1113001	1114001	159
Pf3D7_04_v3	1116001	1117001	49
Pf3D7_04_v3	1119001	1120001	26
Pf3D7_04_v3	1122001	1123001	210
Pf3D7_04_v3	1125001	1126001	369
Pf3D7_04_v3	1128001	1129001	285
Pf3D7_04_v3	1131001	1132001	437
Pf3D7_04_v3	1134001	1135001	228
Pf3D7_04_v3	1137001	1138001	133
Pf3D7_04_v3	1140001	1141001	148
Pf3D7_04_v3	1143001	1144001	213
Pf3D7_04_v3	1146001	1147001	121
Pf3D7_04_v3	1149001	1150001	43
Pf3D7_04_v3	1152001	1153001	31
Pf3D7_04_v3	1155001	1156001	26
Pf3D7_04_v3	1158001	1159001	2
Pf3D7_04_v3	1161001	1162001	0
Pf3D7_04_v3	1164001	1165001	0
Pf3D7_04_v3	1167001	1168001	16
Pf3D7_04_v3	1170001	1171001	74
Pf3D7_04_v3	1173001	1174001	57
Pf3D7_04_v3	1176001	1177001	41
Pf3D7_04_v3	1179001	1180001	0
Pf3D7_04_v3	1182001	1183001	1
Pf3D7_04_v3	1185001	1186001	1
Pf3D7_04_v3	1188001	1189001	0
Pf3D7_04_v3	1191001	1192001	0
Pf3D7_04_v3	1194001	1195001	1
Pf3D7_04_v3	1197001	1198001	1
Pf3D7_04_v3	1200001	1201001	2
Pf3D7_04_v3	1200490	1201490	0
Pf3D7_05_v3	1	1001	0
Pf3D7_05_v3	3001	4001	0
Pf3D7_05_v3	6001	7001	1
Pf3D7_05_v3	9001	10001	1
Pf3D7_05_v3	12001	13001	1
Pf3D7_05_v3	15001	16001	0
Pf3D7_05_v3	18001	19001	0
Pf3D7_05_v3	21001	22001	0
Pf3D7_05_v3	24001	25001	0
Pf3D7_05_v3	27001	28001	7
Pf3D7_05_v3	30001	31001	92
Pf3D7_05_v3	33001	34001	26
Pf3D7_05_v3	36001	37001	18
Pf3D7_05_v3	39001	40001	121
Pf3D7_05_v3	42001	43001	116
Pf3D7_05_v3	45001	46001	28
Pf3D7_05_v3	48001	49001	8
Pf3D7_05_v3	51001	52001	47
Pf3D7_05_v3	54001	55001	113
Pf3D7_05_v3	57001	58001	135
Pf3D7_05_v3	60001	61001	150
Pf3D7_05_v3	63001	64001	211
Pf3D7_05_v3	66001	67001	148
Pf3D7_05_v3	69001	70001	76
Pf3D7_05_v3	72001	73001	143
Pf3D7_05_v3	75001	76001	23
Pf3D7_05_v3	78001	79001	3
Pf3D7_05_v3	81001	82001	5
Pf3D7_05_v3	84001	85001	37
Pf3D7_05_v3	87001	88001	245
Pf3D7_05_v3	90001	91001	659
Pf3D7_05_v3	93001	94001	520
Pf3D7_05_v3	96001	97001	706
Pf3D7_05_v3	99001	100001	258
Pf3D7_05_v3	102001	103001	962
Pf3D7_05_v3	105001	106001	1323
Pf3D7_05_v3	108001	109001	1966
Pf3D7_05_v3	111001	112001	1517
Pf3D7_05_v3	114001	115001	905
Pf3D7_05_v3	117001	118001	1738
Pf3D7_05_v3	120001	121001	1135
Pf3D7_05_v3	123001	124001	326
Pf3D7_05_v3	126001	127001	197
Pf3D7_05_v3	129001	130001	592
Pf3D7_05_v3	132001	133001	812
Pf3D7_05_v3	135001	136001	1536
Pf3D7_05_v3	138001	139001	1041
Pf3D7_05_v3	141001	142001	768
Pf3D7_05_v3	144001	145001	486
Pf3D7_05_v3	147001	148001	230
Pf3D7_05_v3	150001	151001	146
Pf3D7_05_v3	153001	154001	101
Pf3D7_05_v3	156001	157001	274
Pf3D7_05_v3	159001	160001	211
Pf3D7_05_v3	162001	163001	554
Pf3D7_05_v3	165001	166001	477
Pf3D7_05_v3	168001	169001	128
Pf3D7_05_v3	171001	172001	136
Pf3D7_05_v3	174001	175001	50
Pf3D7_05_v3	177001	178001	25
Pf3D7_05_v3	180001	181001	29
Pf3D7_05_v3	183001	184001	39
Pf3D7_05_v3	186001	187001	22
Pf3D7_05_v3	189001	190001	815
Pf3D7_05_v3	192001	193001	901
Pf3D7_05_v3	195001	196001	214
Pf3D7_05_v3	198001	199001	258
Pf3D7_05_v3	201001	202001	444
Pf3D7_05_v3	204001	205001	412
Pf3D7_05_v3	207001	208001	838
Pf3D7_05_v3	210001	211001	882
Pf3D7_05_v3	213001	214001	1045
Pf3D7_05_v3	216001	217001	665
Pf3D7_05_v3	219001	220001	273
Pf3D7_05_v3	222001	223001	69
Pf3D7_05_v3	225001	226001	184
Pf3D7_05_v3	228001	229001	499
Pf3D7_05_v3	231001	232001	460
Pf3D7_05_v3	234001	235001	371
Pf3D7_05_v3	237001	238001	319
Pf3D7_05_v3	240001	241001	147
Pf3D7_05_v3	243001	244001	175
Pf3D7_05_v3	246001	247001	171
Pf3D7_05_v3	249001	250001	424
Pf3D7_05_v3	252001	253001	258
Pf3D7_05_v3	255001	256001	87
Pf3D7_05_v3	258001	259001	88
Pf3D7_05_v3	261001	262001	75
Pf3D7_05_v3	264001	265001	110
Pf3D7_05_v3	267001	268001	935
Pf3D7_05_v3	270001	271001	1669
